PUMA,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Proportion of jobs for ages 29 and younger,Proportion of jobs for ages 30 to 54,Proportion of jobs for ages 55 and older,Proportion of jobs paying 1250 a month or less,Proportion of jobs paying 1251 to 3333 a month or less,Proportion of jobs paying more than 3333 a month,Proportion of agriculture jobs,Proportion of extraction jobs,Proportion of utilities jobs,Proportion of construction jobs,Proportion of manufacturing jobs,Proportion of wholesale trade jobs,Proportion of retail trade jobs,Proportion of transportation jobs,Proportion of information jobs,Proportion of finance jobs,Proportion of real estate jobs,Proportion of professional jobs,Proportion of management jobs,Proportion of support/administrative jobs,Proportion of educational jobs,Proportion of health jobs,Proportion of entertainment jobs,Proportion of hospitality jobs,Proportion of other services jobs,Proportion of public administration jobs,Proportion of jobs with less than high school education,"Proportion of jobs with high school education, no college",Proportion of jobs with some college or associate degree,Proportion of jobs with bachelor's degree or advanced degree
1201900,55338,13868,29386,12084,15591,21436,18311,127,5,491,4159,1565,755,8689,786,1054,1302,1214,4688,172,2669,6328,9228,1462,6851,1622,2171,5461,11910,13844,10255,0.25060537063139254,0.5310275037045068,0.21836712566410063,0.28174129892659655,0.3873649210307564,0.330893780042647,0.0022949871697567673,9.03538255809751e-05,0.008872745672051754,0.07515631211825509,0.028280747406845205,0.013643427662727239,0.15701687809461853,0.014203621381329285,0.01904658643246955,0.023528136181285915,0.021937908851060756,0.08471574686472225,0.0031081715999855433,0.048230872095124507,0.11435180165528208,0.16675702049224764,0.02641945859987712,0.12380281181105209,0.02931078101846832,0.03923163106725939,0.13168555582348687,0.287195563057632,0.3338316855558235,0.24728719556305764
1202101,59466,12336,31264,15866,13329,22265,23872,190,7,86,6219,1115,2455,7519,240,594,2216,1279,2799,186,2907,8005,7817,3592,8654,2995,591,7370,11565,14365,13830,0.2074462718191908,0.5257458043251606,0.2668079238556486,0.22414488951669861,0.37441563246224735,0.40143947802105406,0.0031951030841152928,0.00011771432415161605,0.0014462045538627115,0.10458076884270003,0.01875021020415027,0.041284095113173915,0.1264420004708573,0.004035919685198264,0.009988901220865706,0.03726499175999731,0.021508088655702418,0.04706891332862476,0.003127837756028655,0.04888507718696398,0.1346147378333838,0.13145326741331181,0.06040426462180069,0.14552853731544074,0.05036491440487001,0.009938452224800727,0.15637598132824104,0.24538510502864416,0.3047952471886272,0.2934436664544876
1202102,55929,11861,28819,15249,13400,21951,20578,41,0,5,5385,1198,1048,8201,1189,528,1225,1293,2579,158,3721,539,10130,2599,8885,2487,4718,7364,11553,13691,11460,0.21207244899783653,0.5152782992722916,0.2726492517298718,0.23958947951867546,0.3924797511130183,0.36793076936830627,0.0007330722880795294,0.0,8.939905952189383e-05,0.09628278710507965,0.02142001466144576,0.018738042875788948,0.14663233742781026,0.021259096354306353,0.009440540685511988,0.02190276958286399,0.023118596792361744,0.04611203490139284,0.002825010280891845,0.06653078009619338,0.009637218616460155,0.1811224945913569,0.04646963113948041,0.15886212877040534,0.04446709220618999,0.08435695256485902,0.1671053825905419,0.2621630207860579,0.31067895071253515,0.260052645910865
1202103,26764,6273,13248,7243,7571,12276,6917,3856,14,64,2791,1293,849,2234,269,107,252,1125,656,23,2828,854,1772,2503,3888,1054,332,4729,5401,5863,4498,0.23438200567927067,0.49499327454790015,0.27062471977282915,0.28287998804364073,0.4586758332087879,0.25844417874757136,0.1440741294275893,0.0005230907188761022,0.0023912718577193243,0.10428187117022866,0.048311164250485726,0.031721715737557915,0.08347033328351516,0.010050814526976535,0.003997907637124496,0.00941563293976984,0.0420340756239725,0.024510536541623076,0.0008593633238678822,0.10566432521297264,0.03190853385144224,0.06620833956060379,0.0935211478104917,0.14526976535644895,0.039381258406815126,0.012404722761918995,0.2307842467424723,0.26357913230198626,0.28612561612415205,0.21951100483138938
1202300,47810,10485,25642,11683,12560,20856,14394,1670,218,176,3611,4025,1487,6156,1815,204,866,349,1189,132,2379,5094,6779,366,4719,872,5703,5255,11855,12539,7676,0.21930558460573102,0.5363313114411211,0.24436310395314786,0.26270654674754235,0.43622673080945407,0.30106672244300353,0.0349299309767831,0.004559715540681865,0.0036812382346789376,0.07552813218991843,0.0841874084919473,0.03110227985777034,0.1287596737084292,0.03796276929512654,0.004266889772014223,0.018113365404727043,0.007299728090357666,0.02486927421041623,0.002760928676009203,0.049759464547165864,0.10654674754235516,0.1417904204141393,0.007655302238025518,0.09870320016732902,0.01823886216272746,0.11928466847939762,0.14079035498995313,0.3176155391828533,0.3359410582719357,0.20565304755525787
1202700,40541,8768,20809,10964,11357,18713,10471,4529,2,278,1991,1394,817,5459,1294,171,848,395,1031,116,2115,4137,7639,753,3519,778,3275,5701,9385,10119,6568,0.21627488221800154,0.5132828494610394,0.270442268320959,0.28013615845687084,0.4615821020695099,0.2582817394736193,0.11171406724057127,4.933277422855874e-05,0.006857255617769665,0.04911077674453023,0.034384943637305446,0.020152438272366246,0.13465380725685108,0.03191830492587751,0.004217952196541773,0.020917096272908907,0.009743222910140351,0.025431045114822033,0.002861300905256407,0.05216940874670087,0.10204484349177376,0.18842653116598013,0.01857378949705237,0.0868010162551491,0.019190449174909353,0.08078241779926494,0.17942907500078684,0.29537657759733105,0.3184779529789444,0.2067163944229377
1203101,61675,13531,34578,13566,13388,22730,25557,100,1,525,3670,6732,4177,6936,12761,130,645,1044,1696,124,3832,238,2096,561,4943,1705,9759,7119,15070,16026,9929,0.21939197405755978,0.5606485610052696,0.21995946493717064,0.2170733684637211,0.3685447912444264,0.41438184029185243,0.0016214025131738954,1.6214025131738956e-05,0.008512363194162952,0.05950547223348196,0.10915281718686665,0.06772598297527362,0.11246047831374138,0.2069071747061208,0.002107823267126064,0.010458046209971626,0.016927442237535468,0.027498986623429266,0.0020105391163356304,0.062132144304823674,0.003858937981353871,0.03398459667612485,0.009096068098905553,0.08014592622618565,0.027644912849614917,0.15823267126064045,0.14786889332003988,0.3130192755068129,0.332876370887338,0.20623546028580925
1203102,87422,15780,49607,22035,18428,30571,38423,15,96,1058,6277,8328,6149,6411,10486,948,3984,1292,4715,1284,7945,4663,10019,1972,6285,2961,2534,10303,21698,22586,17055,0.18050376335476195,0.567442977740157,0.2520532589050811,0.21079362174281074,0.34969458488709937,0.4395117933700899,0.00017158152410148475,0.0010981217542495023,0.012102216833291391,0.07180114845233465,0.09526206218114433,0.07033698611333532,0.07333394340097459,0.11994692411521127,0.010843952323213836,0.04557205280135435,0.014778888609274553,0.05393379240923337,0.014687378463087096,0.09088101393241976,0.05333897645901489,0.11460501933151838,0.022557251035208527,0.0718926585985221,0.03387019285763309,0.02898583880487749,0.1438122888808241,0.3028670333044862,0.3152619971525083,0.23805868066218142
1203103,33994,8368,17784,7842,10533,13568,9893,3,2,36,2698,902,504,7259,1619,1631,963,558,2059,672,4648,1569,3315,202,3302,1187,865,3813,7357,8292,6164,0.2461610872506913,0.5231511443195858,0.23068776842972288,0.30984879684650235,0.3991292581043714,0.2910219450491263,8.825086780020003e-05,5.883391186680002e-05,0.0010590104136024004,0.07936694710831323,0.02653409425192681,0.014826145790433606,0.2135376831205507,0.04762605165617462,0.04797905512737542,0.02832852856386421,0.016414661410837205,0.06056951226687062,0.01976819438724481,0.13673001117844324,0.04615520385950462,0.09751720891922104,0.005942225098546802,0.09713478849208684,0.034917926692945814,0.02544566688239101,0.14879419339733083,0.2870912354639819,0.32357761648325917,0.24053695465542807
1203104,35414,10927,17450,7037,11851,13350,10213,38,0,437,2458,577,927,7280,610,363,642,845,2403,462,2440,816,3604,1084,8157,1542,729,3453,6945,7752,6337,0.30855029084542834,0.492742983001073,0.1987067261534986,0.3346416671372903,0.3769695600609928,0.2883887728017168,0.0010730219687129384,0.0,0.012339752640198792,0.06940757892358954,0.016292991472299092,0.02617608855254984,0.20556841926921557,0.01722482633986559,0.01025018354323149,0.0181284237872028,0.023860620093748234,0.0678545208109787,0.013045688145930988,0.06889930535946236,0.023041734907098887,0.10176766250635343,0.030609363528548032,0.230332636810301,0.04354210199356187,0.020585079347150845,0.1410135990525585,0.28361987993629273,0.3165761424429289,0.25879037856821985
1203105,189162,41743,109176,38243,33790,64456,90916,65,60,28,7289,3210,7820,16563,2998,3161,35556,2422,13868,1670,15859,20912,38056,2896,13812,2625,292,16774,36022,47393,47230,0.22067328533214917,0.5771560884321375,0.2021706262357133,0.17862995739101933,0.3407449699199628,0.4806250726890179,0.0003436208117909517,0.0003171884416531862,0.00014802127277148687,0.038533109186834565,0.01696958162844546,0.041340226895465265,0.08755986931836204,0.0158488491346042,0.01671054440109536,0.1879658705236781,0.012803840094733615,0.07331282181410642,0.008828411626013681,0.08383819160296466,0.11055074486419048,0.20118205559256086,0.015309628783793786,0.07301677926856345,0.013876994322326894,0.001543650416045506,0.11378451895617255,0.24435113519966897,0.32148501889173037,0.3203793269524281
1203106,72690,17218,40253,15219,17205,27435,28050,32,9,309,7245,4487,3422,8012,855,1390,7852,1454,5997,752,10863,1190,7791,1024,7272,2392,342,7762,15357,17695,14658,0.23686889530884578,0.5537625533085706,0.20936855138258356,0.2366900536524969,0.37742468014857616,0.38588526619892694,0.0004402256156280094,0.00012381345439537762,0.004250928600907965,0.099669830788279,0.061727885541339934,0.04707662677122025,0.11022148851286284,0.011762278167560874,0.019122300178841655,0.1080203604347228,0.020002751410097674,0.08250103177878663,0.01034530196725822,0.1494428394552208,0.016370890081166597,0.1071811803549319,0.0140872197000963,0.10004127115146512,0.0329068647681937,0.00470491126702435,0.1399264493798673,0.2768423709258725,0.31898976059994233,0.26424141909431786
1203107,57826,14415,31158,12253,15194,21998,20634,30,0,57,4694,1009,566,9782,895,2240,4018,925,5905,957,4139,663,10611,756,8426,2152,1,6129,12234,14079,10969,0.2492823297478643,0.5388233666516792,0.21189430360045655,0.26275377857711063,0.3804171134091931,0.3568291080136963,0.0005187977726282295,0.0,0.000985715767993636,0.0811745581572303,0.01744889841939612,0.00978798464358593,0.16916266039497804,0.015477466883408847,0.03873690035624114,0.06948431501400754,0.01599626465603708,0.10211669491232318,0.016549648946840523,0.07157679936360807,0.011465430775083872,0.18349877217860477,0.013073703870231384,0.14571300107218207,0.037215093556531666,1.729325908760765e-05,0.14118541383520306,0.2818179724033079,0.32431872106148213,0.2526778927000069
1203301,41729,10071,22499,9159,9831,16885,15013,140,67,936,4437,4209,1678,5001,457,664,6225,441,1377,55,2443,2160,5642,184,4045,1180,388,4403,9638,10600,7017,0.24134295094538571,0.5391694025737497,0.21948764648086463,0.23559155503366963,0.4046346665388579,0.3597737784274725,0.0033549809485010425,0.0016055980253540704,0.022430444055692684,0.1063289319178509,0.10086510580172063,0.04021184308274821,0.11984471231038367,0.010951616381892688,0.0159121953557478,0.14917683146013563,0.010568189987778283,0.03299863404347097,0.0013180282297682666,0.05854441755134319,0.05176256320544465,0.135205732224592,0.004409403532315656,0.09693498526204798,0.028277696565937357,0.009298090057274317,0.13908016930949524,0.3044412154905553,0.3348284793733022,0.2216501358266473
1203302,111314,28200,57494,25620,30570,44893,35851,13,40,585,6286,1510,3417,18962,2532,950,4591,2130,6405,1206,8307,8176,19177,1699,16620,3056,5652,11333,24079,27945,19757,0.2533374058968324,0.5165028657671092,0.23015972833605836,0.2746285283073108,0.4033005731534218,0.3220708985392673,0.00011678674739924897,0.0003593438381515353,0.005255403632966203,0.056470884165513775,0.013565229890220458,0.030696947374094903,0.1703469464757353,0.022746464954992184,0.008534416156098963,0.04124368902384246,0.019135059381569255,0.05753993208401459,0.01083421672026879,0.0746267315881201,0.07344988051817382,0.17227841960579982,0.015263129525486462,0.1493073647519629,0.027453869234777297,0.05077528433081194,0.1363548860601102,0.28971051808359605,0.33622494405274683,0.23770965180354695
1203500,24708,5591,12626,6491,7320,10326,7062,348,8,61,1651,1192,379,3271,248,648,499,384,849,91,2671,2560,2960,619,3785,893,1591,2635,5561,6156,4765,0.22628298526792942,0.5110085802169337,0.2627084345151368,0.29626032054395335,0.41792132102962604,0.2858183584264206,0.014084507042253521,0.00032378177108628785,0.0024688360045329446,0.06682046300793265,0.04824348389185689,0.015339161405212886,0.13238627165290595,0.010037234903674924,0.026226323457989316,0.020195887971507204,0.015541525012141816,0.034361340456532295,0.003683017646106524,0.10810263882143435,0.10361016674761211,0.1197992553019265,0.025052614537801523,0.15318925044519993,0.03614214019750688,0.06439209972478549,0.13783543443008842,0.2908929225296856,0.3220170528848669,0.2492545901553591
1205301,44410,10490,22711,11209,12588,19281,12541,191,22,95,2650,2394,673,7526,1805,227,769,464,2076,369,3034,3064,8930,654,5262,1590,2615,4716,10314,11325,7565,0.2362080612474668,0.5113938302184192,0.25239810853411393,0.28344967349696015,0.4341589732042333,0.2823913532988066,0.004300833145687908,0.0004953839225399685,0.002139157847331682,0.059671245215041656,0.053906777752758386,0.015154244539518127,0.16946633641071832,0.040643999099301956,0.005111461382571493,0.017315919837874352,0.010448097275388426,0.04674622832695339,0.008308939428056744,0.06831794640846656,0.06899346993920288,0.2010808376491781,0.01472641297005179,0.11848682729115065,0.035802747129024995,0.05888313442918262,0.13903301886792452,0.30406839622641507,0.333873820754717,0.22302476415094338
1205701,46009,11052,24610,10347,14332,17495,14182,5,1,5,3357,2624,2648,5826,1651,488,752,867,2048,14,7031,976,6802,5281,3042,1602,989,6496,10127,10993,7341,0.24021387119911322,0.534895346562629,0.22489078223825773,0.3115042709035189,0.3802516898867613,0.3082440392097198,0.00010867438979330131,2.1734877958660263e-05,0.00010867438979330131,0.0729639853072225,0.057032319763524526,0.05755395683453238,0.1266273989871547,0.035884283509748094,0.010606620443826207,0.016344628224912516,0.018844139190158447,0.04451303005933622,0.0003042882914212437,0.1528179269273403,0.021213240887652415,0.1478406398748071,0.11478189049968485,0.06611749875024452,0.03481927448977374,0.021495794301115,0.18582830334410846,0.2896987727779844,0.3144720656806934,0.21000085819721373
1205702,266901,54355,153743,58803,48589,85765,132547,114,57,884,8634,6487,9642,17518,9028,6986,22679,6086,34734,7434,21392,30309,29051,5104,25255,7139,18368,27327,51494,67527,66198,0.20365229054967948,0.5760300635816277,0.22031764586869287,0.18204877463928573,0.3213363756598889,0.4966148497008254,0.00042712466420133307,0.00021356233210066653,0.0033120895013506882,0.03234907325187991,0.024304892076088137,0.036125754493239064,0.06563482339893818,0.03382527603868101,0.026174499158864148,0.08497158122300029,0.022802462336222046,0.13013814110850092,0.027853024155023772,0.08014956856662209,0.1135589600638439,0.10884560192730638,0.01912319549196144,0.09462309995091812,0.026747745418713307,0.06881952484254461,0.1285698154752383,0.24227226106348743,0.3177053437844043,0.31145257967686996
1205703,71450,16412,40081,14957,16038,26717,28695,65,1,163,3989,3802,6952,9786,1711,2490,7928,786,5227,741,12165,1127,5419,1379,5340,2330,49,8440,14675,17515,14408,0.22969909027291813,0.5609657102869139,0.20933519944016796,0.22446466060181947,0.373925822253324,0.40160951714485654,0.0009097270818754374,1.3995801259622114e-05,0.0022813156053184047,0.05582925122463261,0.05321203638908328,0.09729881035689293,0.136962911126662,0.023946815955213436,0.03484954513645906,0.11095871238628412,0.011000699790062981,0.07315605318404479,0.010370888733379985,0.170258922323303,0.01577326801959412,0.07584324702589224,0.019300209937018895,0.07473757872638208,0.03261021693491952,0.0006857942617214836,0.15334859551582544,0.2666339619898979,0.31823467422508084,0.26178276826919583
1205704,56488,13406,30227,12855,14712,22430,19346,28,9,2,3953,721,1875,9276,520,720,4229,1420,6429,950,6971,1457,9129,1233,5242,1774,550,6532,11562,13756,11232,0.23732474153802577,0.5351048010196856,0.22757045744228863,0.2604446962186659,0.39707548505877355,0.34247981872256056,0.0004956804985129585,0.00015932587452202238,3.540574989378275e-05,0.06997946466506161,0.012763772836708681,0.03319289052542133,0.1642118680073644,0.009205494972383516,0.01274606996176179,0.07486545815040363,0.02513808242458575,0.11381178303356465,0.016817731199546805,0.12340674125477978,0.025793088797620732,0.16160954539017136,0.021827644809517065,0.09279847047160458,0.0314049001557853,0.009736581220790257,0.15161784503969175,0.2683719418782786,0.31929808272596444,0.26071213035606516
1205705,84288,17155,48463,18670,16009,26618,41661,39,3,2,3522,2224,3949,7977,840,3020,9758,1639,6744,1040,4507,9450,19267,1049,7117,1405,736,8155,15201,21087,22690,0.2035283788914199,0.5749691533788914,0.22150246772968868,0.18993213743356113,0.3157982156416097,0.49426964692482916,0.0004626993166287016,3.5592255125284736e-05,2.372817008352316e-05,0.041785307517084286,0.026385725132877753,0.046851271829916476,0.09463980637813212,0.009965831435079727,0.035829536826119966,0.11576974183750949,0.019445235383447227,0.0800113895216401,0.012338648443432042,0.05347143128321944,0.11211560364464693,0.22858532649962035,0.012445425208807898,0.08443669324221716,0.01666903948367502,0.008731966590736523,0.12147528041350751,0.22643111435508617,0.3141078158282812,0.3379857894031251
1205706,35455,8209,18902,8344,10416,14204,10835,4117,27,130,3896,3583,2994,5458,1962,462,808,385,1065,297,2660,328,2848,255,2825,782,573,5509,8270,8381,5086,0.231532929065012,0.5331264983782259,0.2353405725567621,0.29378084896347484,0.40062050486532225,0.3055986461712029,0.11611902411507545,0.0007615286983500212,0.003666619658722324,0.10988577069524749,0.10105767874770837,0.08444507121703568,0.15394161613312649,0.05533775208010154,0.013030602171767028,0.02278945141728952,0.01085883514313919,0.0300380764349175,0.008376815681850234,0.07502467917077986,0.00925116344662248,0.08032717529262445,0.007192215484416866,0.07967846566069665,0.022056127485545057,0.016161331264983782,0.2021948175879028,0.30353079351097406,0.3076047860236365,0.1866696028774866
1205707,111849,25850,63367,22632,22617,40855,48377,72,17,1188,8501,5858,8142,14924,3610,1446,14543,2672,9094,1527,10058,2615,10997,1626,12145,2714,100,12626,23091,27376,22906,0.23111516419458378,0.5665406038498333,0.202344231955583,0.20221012257597296,0.3652692469311304,0.4325206304928967,0.0006437250221280476,0.0001519906302246779,0.010621462865112785,0.07600425573764628,0.052374183050362545,0.07279457125231338,0.13342989208665254,0.03227565735947572,0.012928144194404956,0.1300235138445583,0.023889350821196434,0.08130604654489534,0.01365233484429901,0.08992480934116533,0.023379735178678397,0.09832005650475194,0.014537456749725076,0.10858389435757136,0.024264857084104464,0.0008940625307333994,0.14681566064721682,0.2685031221293271,0.3183292828986384,0.26635193432481774
1205708,36804,9857,18365,8582,12554,15312,8938,2937,9,380,2815,1018,949,8898,364,285,662,445,1445,311,4156,551,5808,902,3858,996,15,4873,7798,8505,5771,0.26782414954896205,0.49899467449190305,0.23318117595913487,0.34110422780132593,0.41604173459406585,0.2428540376046082,0.07980110857515488,0.0002445386371046625,0.010324964677752417,0.07648625149440279,0.027660036952505164,0.02578524073470275,0.24176719921747636,0.009890229322899685,0.0077437235083143135,0.017987175307031845,0.012091077056841648,0.039262036735137486,0.008450168459950006,0.1129225084229975,0.014971198782741007,0.15780893381154223,0.024508205629822845,0.10482556243886534,0.027062275839582654,0.00040756439517443757,0.1808364567484321,0.2893828626563254,0.3156195494860281,0.2141611311092144
