PUMA,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Proportion of jobs for ages 29 and younger,Proportion of jobs for ages 30 to 54,Proportion of jobs for ages 55 and older,Proportion of jobs paying 1250 a month or less,Proportion of jobs paying 1251 to 3333 a month or less,Proportion of jobs paying more than 3333 a month,Proportion of agriculture jobs,Proportion of extraction jobs,Proportion of utilities jobs,Proportion of construction jobs,Proportion of manufacturing jobs,Proportion of wholesale trade jobs,Proportion of retail trade jobs,Proportion of transportation jobs,Proportion of information jobs,Proportion of finance jobs,Proportion of real estate jobs,Proportion of professional jobs,Proportion of management jobs,Proportion of support/administrative jobs,Proportion of educational jobs,Proportion of health jobs,Proportion of entertainment jobs,Proportion of hospitality jobs,Proportion of other services jobs,Proportion of public administration jobs,Proportion of jobs with less than high school education,"Proportion of jobs with high school education, no college",Proportion of jobs with some college or associate degree,Proportion of jobs with bachelor's degree or advanced degree
4203207,36049,7416,19752,8881,7286,9699,19064,0,0,946,490,515,496,1929,694,347,139,409,181,638,471,10626,14706,194,2029,604,635,3614,6724,8586,9709,0.20571999223279425,0.5479208854614552,0.2463591223057505,0.20211378956420428,0.2690504590973397,0.528835751338456,0.0,0.0,0.02624205941912397,0.013592610058531443,0.014286110571721824,0.013759050181697135,0.053510499597769705,0.019251574246164943,0.009625787123082472,0.0038558628533385117,0.011345668395794612,0.00502094371549835,0.017698133096618492,0.013065549668506754,0.294765458126439,0.407944741879109,0.005381563982357347,0.05628450165053122,0.016754972398679575,0.017614913035035647,0.12621800020954843,0.23483393287465512,0.29986379352495374,0.33908427339084274
4203208,29985,7222,16487,6276,7026,8728,14231,4,0,90,295,46,253,2668,123,606,945,541,2362,297,630,5121,10631,1084,3350,716,223,2874,5504,6832,7553,0.24085376021344004,0.5498415874603969,0.20930465232616308,0.23431715857928964,0.29107887276971817,0.47460396865099214,0.00013340003335000835,0.0,0.0030015007503751876,0.009838252459563115,0.0015341003835250958,0.008437552109388027,0.08897782224445556,0.004102051025512757,0.020210105052526264,0.03151575787893947,0.018042354510588627,0.07877271969317992,0.009904952476238118,0.021010505252626314,0.17078539269634818,0.35454393863598466,0.03615140903785226,0.11172252793063198,0.02387860596965149,0.007437051859262965,0.12625752317357114,0.24179589685015157,0.3001361859157405,0.33181039406053686
4203209,287210,64113,160629,62468,45795,65552,175863,0,8,3658,5366,1208,2790,11131,1644,10990,27391,4700,46356,7441,19970,17441,41715,6370,28436,13869,36726,22106,52552,63723,84716,0.22322690714111626,0.5592737021691445,0.21749939068973922,0.15944779081508303,0.22823717837122662,0.6123150308136903,0.0,2.78541833501619e-05,0.01273632533686153,0.018683193482121097,0.004205981685874448,0.009714146443368963,0.038755614358831514,0.005724034678458271,0.03826468437728491,0.09536924201803558,0.016364332718220118,0.16140106542251315,0.02590787228856934,0.06953100518784165,0.06072560147627172,0.14524215730650047,0.022178893492566416,0.09900769471815048,0.048288708610424426,0.12787159221475575,0.09908694424398355,0.23555673092869917,0.28562912096532,0.37972720386199726
4203210,106236,22332,59909,23995,15045,25108,66083,5,0,31,1130,2140,1413,3975,14633,272,1285,2016,2590,82,2873,31139,33045,165,7379,2051,12,8297,18664,24087,32856,0.2102112278323732,0.5639237170074175,0.22586505516020935,0.1416186603411273,0.23634172973380022,0.6220396099250725,4.706502503859332e-05,0.0,0.0002918031552392786,0.01063669565872209,0.02014383071651794,0.013300576075906472,0.03741669490568169,0.1377405022779472,0.0025603373620994765,0.012095711434918483,0.018976618095560827,0.02437968296999134,0.0007718664106329305,0.02704356338717572,0.29311156293535146,0.31105275048006326,0.0015531458262735796,0.06945856395195603,0.01930607327083098,0.00011295606009262397,0.0988868230358505,0.22244469870327993,0.28707808924485123,0.3915903890160183
4203211,46021,12428,23731,9862,13828,13345,18848,1,1,155,1884,1958,3702,6076,3535,392,615,300,1900,2705,3054,2114,6041,3428,6919,1238,3,4724,9835,10008,9026,0.27005062906064625,0.5156558962212903,0.21429347471806348,0.3004715238695378,0.28997631516047023,0.409552160969992,2.172921057777971e-05,2.172921057777971e-05,0.003368027639555855,0.040937832728536974,0.04254579431129267,0.08044153755894048,0.13202668347058952,0.07681275939245127,0.008517850546489646,0.013363464505334521,0.006518763173333913,0.041285500097781445,0.05877751461289411,0.06636100910453924,0.04593555116142631,0.13126616110036723,0.07448773386062885,0.1503444079876578,0.02690076269529128,6.518763173333913e-05,0.1406245348733367,0.29276932694311314,0.29791920935909266,0.2686869288244575
4203301,79024,17084,40710,21230,19245,20954,38825,2,7,43,3119,1415,2120,5640,171,2027,6247,1208,5249,5565,9582,11874,12203,1351,5298,3526,2377,5066,14132,17672,25070,0.21618748734561652,0.5151599514071674,0.26865256124721604,0.24353361004251872,0.2651599514071674,0.4913064385503138,2.530876695687386e-05,8.858068434905851e-05,0.000544138489572788,0.03946902206924478,0.017905952621988255,0.026827292974286293,0.07137072281838429,0.002163899574812715,0.02565043531079166,0.07905193358979551,0.015286495241951812,0.06642285887831545,0.07042164405750152,0.12125430249038267,0.15025814942296012,0.15442144158736587,0.017096072079368294,0.06704292366875886,0.04461935614496862,0.030079469528244585,0.08178882789796578,0.22815628027123022,0.28530836293186956,0.4047465288989345
4203302,44382,11519,21339,11524,13600,15093,15689,0,0,37,1901,1005,949,9281,548,408,685,618,948,733,2985,5683,10244,581,4500,1763,1513,3790,9352,10222,9499,0.2595421567302059,0.48080302825469784,0.2596548150150962,0.30643053490153666,0.3400702987697715,0.3534991663286918,0.0,0.0,0.0008336713081880041,0.04283267991528097,0.022644315262944435,0.021382542472173402,0.2091163084133207,0.012347348023973683,0.0091929160470461,0.015434185029967103,0.013924564012437475,0.02136001081519535,0.016515704564913705,0.06725699607949169,0.12804740660628183,0.23081429408318688,0.013090892704249471,0.10139245640124375,0.0397233112523095,0.03409039700779595,0.11532726774792319,0.28457535830569336,0.31104889997869944,0.289048473967684
4203303,59806,11774,32049,15983,11727,15414,32665,0,18,726,4694,8615,2395,4512,4614,183,4342,583,1416,241,3205,5161,9908,1338,3592,2489,1774,5059,13978,15048,13947,0.1968698792763268,0.5358826873557837,0.26724743336788953,0.1960840049493362,0.25773333779219476,0.546182657258469,0.0,0.0003009731465070394,0.01213925024245059,0.07848710831689128,0.14404909206434138,0.040046149215797744,0.07544393539109788,0.07714944988797111,0.003059893656154901,0.0726014112296425,0.009748185800755777,0.023676554191887102,0.004029696017122028,0.05358994080861452,0.0862956893957128,0.1656689964217637,0.02237233722368993,0.06006086345851587,0.04161789786977895,0.029662575661304886,0.10532561625582945,0.2910143237841439,0.31329113924050633,0.2903689207195203
4203304,52815,13415,26428,12972,13217,15897,23701,127,49,24,2547,2975,1911,6143,1522,979,2793,496,3041,2193,4975,4314,10740,1056,4202,2005,723,4000,10824,11913,12663,0.25399981065985044,0.5003881473066364,0.2456120420335132,0.2502508756981918,0.30099403578528827,0.4487550885165199,0.002404619899649721,0.0009277667329357191,0.0004544163589889236,0.04822493609769952,0.05632869449966865,0.03618290258449304,0.11631165388620657,0.028817570765880905,0.018536400643756508,0.05288270377733598,0.009391271419104421,0.057578339486888196,0.041522294802612894,0.09419672441541228,0.08168134052825901,0.2033513206475433,0.01999431979551264,0.07956073085297738,0.03796269999053299,0.013689292814541324,0.10152284263959391,0.27472081218274114,0.30236040609137055,0.32139593908629444
4203401,67630,14272,37784,15574,10463,12690,44477,40,18,301,2155,3071,2862,5265,505,1716,15104,2450,9079,3150,2976,3620,7650,963,3333,2831,541,3950,11231,14623,23554,0.21103060771846813,0.5586869732367292,0.2302824190448026,0.15470944846961407,0.18763862191335207,0.6576519296170339,0.0005914534969688008,0.0002661540736359604,0.004450687564690226,0.031864557149194145,0.045408842229779686,0.0423184977081177,0.0778500665385184,0.007467100399231111,0.025373355019961557,0.22333284045541918,0.03622652668933905,0.13424515747449356,0.046576962886293066,0.04400414017447878,0.053526541475676474,0.11311548129528316,0.01423924293952388,0.04928286263492533,0.041860121247966876,0.007999408546503032,0.0740282619288579,0.210483901195697,0.27405449979384533,0.44143333708159976
4203402,102352,22151,54586,25615,18854,23440,60058,72,25,86,5179,7527,5006,10480,4184,4264,3433,951,15375,3985,5035,7151,14887,1466,6651,3511,3084,6608,18989,23240,31364,0.21641980615913708,0.5333163983117086,0.2502637955291543,0.1842074409879631,0.22901360012505861,0.5867789588869783,0.0007034547444114428,0.00024425511958730655,0.0008402376113803346,0.050599890573706424,0.07354033140534626,0.048909645146162264,0.10239174613099891,0.04087853681413162,0.041660153196811,0.033541113021728935,0.009291464749101142,0.15021689854619352,0.038934266062216664,0.04919298108488354,0.06986673440675316,0.1454490386118493,0.014323120212599657,0.06498163201500703,0.03430318899484133,0.030131311552290135,0.08239298761860825,0.23676762135135473,0.2897719479806985,0.39106744304933855
4203403,49591,11194,25216,13181,10777,12861,25953,187,57,102,2267,5613,2483,6015,1559,1540,1889,575,3371,956,2625,4977,8694,843,3304,1878,656,3645,10528,11820,12404,0.22572644229799763,0.5084793611744066,0.2657941965275957,0.217317658446089,0.2593414127563469,0.5233409287975641,0.0037708455163235266,0.0011494021092536952,0.00205682482708556,0.045713940029440826,0.11318586033756126,0.05006956907503378,0.12129216995019257,0.031437155935552824,0.031054021899134924,0.038091589199653164,0.011594845838962715,0.06797604404024923,0.019277691516605834,0.05293299187352544,0.10036095259220423,0.17531406908511626,0.016999052247383597,0.06662499243814402,0.03786977475751648,0.013228206731060071,0.09492929135088679,0.27418808761101127,0.3078365497304477,0.3230460713076542
4203404,39030,9811,19172,10047,9498,12192,17340,4856,35,84,2481,3106,1861,4052,1076,223,458,284,2068,1523,1848,3684,4314,1334,2960,1991,792,4480,8065,8442,8232,0.25137074045605945,0.49121188829105816,0.2574173712528824,0.24335126825518832,0.3123750960799385,0.44427363566487316,0.12441711503971305,0.0008967460927491673,0.0021521906225980014,0.06356648731744811,0.07957981040225467,0.04768127081732001,0.10381757622341789,0.027568537022802972,0.00571355367665898,0.011734563156546246,0.007276454009736101,0.052984883423007945,0.039021265693056625,0.04734819369715603,0.09438893159108379,0.1105303612605688,0.03417883679221112,0.07583909812964386,0.05101204201895977,0.020292083013066873,0.15332489133782812,0.2760190287141928,0.28892159211471985,0.28173448783325916
4203501,76305,19112,38333,18860,18827,23578,33900,202,1,48,3307,8699,2517,10867,1158,1071,2113,725,3198,1861,2582,6983,17646,1247,7754,2490,1836,6009,17381,17926,15877,0.25046851451412094,0.5023655068475198,0.2471659786383592,0.24673350370224756,0.3089967892012319,0.4442697070965205,0.0026472708210471137,1.3105301094292642e-05,0.0006290544525260468,0.04333923071882576,0.11400301421925169,0.032986042854334575,0.14241530699167812,0.015175938667190879,0.014035777471987419,0.02769150121224035,0.009501343293362165,0.04191075289954787,0.024388965336478604,0.0338378874254636,0.09151431754144551,0.23125614310988796,0.016342310464582923,0.10161850468514515,0.032632199724788674,0.02406133280912129,0.10506530519469166,0.30390082702428617,0.3134299652055321,0.27760390257549
4203502,41349,10253,19813,11283,10151,12299,18899,1288,156,105,3121,5859,3786,4642,3373,367,1224,235,1510,223,956,3247,5762,437,2974,1773,311,3042,10388,9835,7831,0.2479624658395608,0.4791651551428088,0.2728723790176304,0.24549565890348013,0.2974437108515321,0.4570606302449878,0.031149483663450144,0.0037727635492998623,0.0025393600812595226,0.07547945536772352,0.14169629253428137,0.0915620692157005,0.11226389997339718,0.08157391956274637,0.008875668093545189,0.02960168323296815,0.005683329705676074,0.036518416406684566,0.0053931171249607,0.023120268930324796,0.07852668746523495,0.13935040750683209,0.010568574814384871,0.0719243512539602,0.04287890880069651,0.007521342716873443,0.09782608695652174,0.3340622588114227,0.3162786210445073,0.25183303318754824
4203503,69271,19514,32205,17552,15048,21553,32670,905,173,96,7755,16767,4411,8909,5441,496,1015,374,3838,747,2053,2607,5678,869,4409,2178,550,6907,17039,15135,10676,0.28170518687473833,0.46491316712621444,0.2533816459990472,0.21723376304658515,0.31114030402332865,0.4716259329300862,0.013064630220438567,0.002497437600150135,0.001385861327250942,0.11195161034199015,0.24204934243767234,0.06367744077608234,0.12861081837998586,0.07854657793304558,0.007160283524129867,0.014652596324580271,0.005399084754081795,0.055405580979053286,0.010783733452671392,0.029637221925481082,0.037634796668158395,0.08196792308469633,0.012544932222719464,0.06364856866509795,0.03144172886200575,0.007939830520708522,0.13881463914625078,0.3424442791968969,0.30417830656992983,0.21456277508692245
4203504,61151,14470,30762,15919,14552,19347,27252,547,42,233,3638,7664,3178,5641,3477,1088,1831,651,2618,2505,4030,4726,10536,1550,4729,1662,805,4982,14743,14448,12508,0.2366273650471783,0.5030498274762473,0.2603228074765744,0.23796830795898677,0.31638076237510426,0.44565092966590897,0.00894507039950287,0.0006868244182433648,0.0038102402250167616,0.05949207698974669,0.12532910336707495,0.05196971431374794,0.09224706055501954,0.056859250053147126,0.017792023024970974,0.02994227404294288,0.010645778482772154,0.0428120554038364,0.04096417065951497,0.06590243822668476,0.07728410001471767,0.1722948112050498,0.025347091625647987,0.07733315890173505,0.027178623407630293,0.013164134682997826,0.10672436323129325,0.3158244253550695,0.30950493776911375,0.26794627364452345
4203601,106469,24352,55001,27116,23863,33177,49429,60,122,371,5551,17946,3361,10950,4033,1205,2977,1108,4526,3035,7393,6329,20972,953,8541,3401,3635,8735,27188,26063,20131,0.22872385389174313,0.5165916839643464,0.25468446214391044,0.22413096769951818,0.3116118306737172,0.4642572016267646,0.0005635443180644132,0.0011458734467309733,0.0034845823666982876,0.052137241826259284,0.16855610553306596,0.03156787421690821,0.10284683804675539,0.03787957057922964,0.01131784838779363,0.027961190581295963,0.010406785073589496,0.0425100263926589,0.02850595008875823,0.06943805239083677,0.059444533150494513,0.19697752397411453,0.008950962251923095,0.08022053367646921,0.03194357042895115,0.03414139326940236,0.10637261468392659,0.33108856874946724,0.31738860406493175,0.24515021250167443
4203602,37495,9121,19364,9010,8526,12144,16825,283,100,217,4294,6282,1940,3391,5555,104,375,244,1145,1022,2262,3180,1954,547,1961,2142,497,3381,10253,8564,6176,0.24325910121349514,0.5164421922923056,0.24029870649419924,0.2273903187091612,0.32388318442458996,0.4487264968662488,0.007547673023069743,0.0026670222696359514,0.005787438325110015,0.11452193625816776,0.16754233897853046,0.05174023203093746,0.09043872516335512,0.1481530870782771,0.0027737031604213895,0.010001333511134818,0.006507534337911722,0.030537404987331644,0.027256967595679422,0.06032804373916522,0.08481130817442326,0.05211361514868649,0.014588611814908654,0.05230030670756101,0.05712761701560208,0.013255100680090679,0.1191583844364559,0.36135194191865794,0.30182561499964755,0.2176640586452386
4203603,39848,9707,19267,10874,10675,13167,16006,183,23,755,2503,8009,1055,6333,1301,110,614,235,1492,495,2052,2617,5173,364,3884,2056,594,3349,11032,9065,6695,0.24360068259385664,0.4835123469182895,0.2728869704878538,0.2678929933748243,0.3304306364183899,0.40167637020678576,0.0045924513149969886,0.0005771933346717527,0.018946998594659707,0.0628136920297129,0.20098875727765508,0.026475607307769523,0.15892892993374824,0.032649066452519575,0.0027604898614735996,0.015408552499498093,0.0058974101586026905,0.03744228066653282,0.0124222043766312,0.05149568359767115,0.06567456334069464,0.1298183095763903,0.009134711905239911,0.0974703874723951,0.05159606504717928,0.014906645251957439,0.1111111111111111,0.3660130718954248,0.3007531269699081,0.22212269002355595
4203701,40253,9044,19971,11238,10610,13882,15761,1584,300,170,2169,8728,635,4357,1219,308,683,230,1143,269,686,4136,5557,703,4651,1657,1068,3826,11193,9273,6917,0.22467890592005565,0.49613693389312596,0.27918416018681835,0.2635828385461953,0.344868705438104,0.3915484560157007,0.03935110426552058,0.007452860656348595,0.004223287705264204,0.053884182545400346,0.21682855936203513,0.015775221722604527,0.1082403795990361,0.03028345713362979,0.007651603607184558,0.016967679427620303,0.005713859836533923,0.028395399100688147,0.006682731721859241,0.017042208034183787,0.10275010558219264,0.13805182222443046,0.017464536804710207,0.11554418304225772,0.04116463369189874,0.026532183936601,0.12259284180845269,0.3586465442660771,0.29712582908776314,0.22163478483770707
4203702,49355,12112,25271,11972,12073,16894,20388,893,80,132,1917,7866,1447,5467,6352,334,1063,341,1503,430,3235,2974,8117,676,3624,1569,1335,4447,13378,11411,8007,0.24540573396818965,0.5120251241009016,0.24256914193090873,0.24461554047208997,0.34229561341302805,0.413088846114882,0.018093404923513322,0.0016209097355890994,0.002674501063722014,0.0388410495390538,0.1593759497517982,0.029318204842467836,0.11076891905582008,0.1287002330057745,0.00676729814608449,0.02153783811164016,0.006909127747948536,0.030452841657380204,0.00871238982879141,0.0655455374328842,0.06025731942052477,0.164461554047209,0.01369668726572789,0.0734272110221862,0.03179009218924121,0.027048931212643096,0.1194049888569664,0.3592084418548452,0.3063931477056091,0.21499342158257928
4203800,45138,9694,22832,12612,11378,16315,17445,491,1019,333,2865,8140,1575,4909,3610,267,1082,225,994,286,1046,3169,6361,273,4470,1438,2585,3386,15094,10494,6470,0.2147636138065488,0.5058265762771944,0.2794098099162568,0.2520714254065311,0.3614471177278568,0.38648145686561214,0.010877752669591031,0.02257521378882538,0.007377376046789844,0.06347201914130002,0.18033585892152953,0.034892994815897915,0.10875537241348752,0.0799769595462803,0.005915193406885551,0.023970933581461296,0.004984713545128273,0.022021356728255573,0.006336124772918605,0.02317337941424077,0.07020692099782888,0.14092339049138197,0.006048119101422305,0.0990296424298817,0.03185785812397537,0.05726882006291816,0.09553097844487078,0.42585486965353797,0.2960726780273107,0.18254147387428055
4203900,37915,8355,19378,10182,9523,14384,14008,51,1122,392,1393,3633,1022,5150,1699,437,486,343,1227,262,2049,2786,7757,581,4279,1239,2007,3209,10913,9299,6139,0.22036133456415666,0.5110905973888962,0.26854806804694714,0.25116708426744033,0.37937491757879466,0.369457998153765,0.0013451140709481735,0.029592509560859816,0.01033891599630753,0.03674007648687854,0.09581959646577871,0.026955030990373205,0.13583014638006066,0.04481076091256758,0.011525781353026506,0.012818145852564949,0.00904655149676909,0.032361862059870766,0.006910193854674931,0.054041935909270734,0.07348015297375708,0.2045892127126467,0.015323750494527232,0.11285770803112224,0.03267835948832916,0.05293419490966636,0.10855886332882274,0.3691813261163735,0.3145805142083897,0.20767929634641408
4204001,71872,16333,37420,18119,15448,20071,36353,120,3636,431,7173,6604,3415,7554,2344,1491,1544,1913,4114,2574,2645,3971,10682,2099,5774,2036,1752,5366,18463,17242,14468,0.22725122439893145,0.5206478183437222,0.2521009572573464,0.21493766696349065,0.2792603517364203,0.505801981300089,0.0016696349065004452,0.05058993766696349,0.0059967720391807654,0.09980242653606411,0.09188557435440783,0.047515026714158505,0.10510351736420302,0.03261353517364203,0.020745213713268033,0.021482635796972394,0.026616763134461263,0.0572406500445236,0.03581366874443455,0.03680153606411398,0.0552510017809439,0.1486253339269813,0.029204697239536954,0.08033726625111309,0.02832813891362422,0.0243766696349065,0.09661679180395757,0.33243306505338593,0.3104485136570698,0.2605016294855867
