MIGPUMA,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Proportion of jobs for ages 29 and younger,Proportion of jobs for ages 30 to 54,Proportion of jobs for ages 55 and older,Proportion of jobs paying 1250 a month or less,Proportion of jobs paying 1251 to 3333 a month or less,Proportion of jobs paying more than 3333 a month,Proportion of agriculture jobs,Proportion of extraction jobs,Proportion of utilities jobs,Proportion of construction jobs,Proportion of manufacturing jobs,Proportion of wholesale trade jobs,Proportion of retail trade jobs,Proportion of transportation jobs,Proportion of information jobs,Proportion of finance jobs,Proportion of real estate jobs,Proportion of professional jobs,Proportion of management jobs,Proportion of support/administrative jobs,Proportion of educational jobs,Proportion of health jobs,Proportion of entertainment jobs,Proportion of hospitality jobs,Proportion of other services jobs,Proportion of public administration jobs,Proportion of jobs with less than high school education,"Proportion of jobs with high school education, no college",Proportion of jobs with some college or associate degree,Proportion of jobs with bachelor's degree or advanced degree
3601100,69601,17150,34206,18245,19475,24077,26049,594,1,528,2987,9207,1727,9648,2453,416,1382,715,1840,402,3254,6537,10877,3524,7072,2298,4139,5484,16855,17759,12353,0.2464045056823896,0.4914584560566658,0.26213703826094453,0.2798091981437048,0.3459289378026178,0.3742618640536774,0.008534360138503757,1.4367609660780737e-05,0.007586097900892229,0.04291605005675206,0.13228258214680824,0.02481286188416833,0.13861869800721255,0.03524374649789515,0.005976925618884786,0.019856036551198976,0.010272840907458227,0.026436401775836553,0.005775779083633856,0.046752201836180514,0.09392106435252368,0.15627649028031207,0.05063145644459131,0.10160773552104137,0.03301676700047413,0.059467536385971465,0.10455472726926084,0.3213475434214791,0.33858267716535434,0.23551505214390575
3601200,481423,120913,243940,116570,119705,149499,212219,810,196,1557,16775,42699,19114,48971,17195,5874,30796,6972,26692,14504,26797,49143,77719,7744,45141,20472,22252,34453,104154,119551,102352,0.25115750597707215,0.5067061606944413,0.24213633332848658,0.24864827812547385,0.310535641213652,0.44081608066087413,0.0016825120528101067,0.00040712637327256905,0.0032341620570683163,0.034844616896159926,0.0886933112875787,0.03970313009557084,0.10172135523230091,0.035717030553172574,0.012201328145934033,0.06396869281276549,0.014482066706409955,0.05544396507852761,0.030127351622170107,0.05566206849278078,0.10207862939660133,0.16143599287944282,0.016085646095014155,0.09376577355049509,0.04252393425324507,0.04622130641867962,0.09556739064103631,0.2889073812099526,0.3316163213225708,0.2839089068264403
3601300,34226,7831,17253,9142,8550,11560,14116,1632,314,65,1545,4091,931,3321,1011,281,469,205,657,217,1945,4204,3456,281,2829,1317,5455,2364,8970,8776,6285,0.22880266464091625,0.5040904575468942,0.26710687781218956,0.24981008589960849,0.33775492315783323,0.4124349909425583,0.04768304797522351,0.009174311926605505,0.0018991410039151523,0.04514112078536785,0.11952901303102904,0.027201542686846256,0.09703149652311109,0.029538946999357215,0.008210132647694735,0.013703032782095483,0.005989598550809327,0.019195932916496232,0.0063402091976859695,0.05682814234792263,0.12283059662245077,0.10097586630047332,0.008210132647694735,0.0826564600011687,0.03847951849471162,0.15938175655934086,0.0895624171244554,0.33983709035802234,0.3324872134874029,0.23811327903011933
3601400,59199,14654,29400,15145,15721,19943,23535,803,28,33,3285,8212,2113,8131,1533,752,1287,422,1489,1138,1771,7446,9564,922,5561,2074,2635,4079,13570,14875,12021,0.24753796516833054,0.4966300106420717,0.2558320241895978,0.26556191827564657,0.33688069055220526,0.39755739117214817,0.01356441831787699,0.0004729809625162587,0.0005574418486798764,0.05549080220949678,0.1387185594351256,0.035693170492744807,0.137350293079275,0.025895707697765166,0.012702917279008092,0.021740232098515177,0.007128498792209328,0.02515245189952533,0.019223297690839372,0.029916045879153363,0.12577915167485937,0.1615567830537678,0.015574587408571091,0.09393739759117553,0.03503437558066859,0.04451088700822649,0.09157032214614434,0.304635761589404,0.33393197889774384,0.2698619373667078
3601500,39332,9744,19507,10081,10995,13596,14741,533,20,28,1144,5295,900,4443,508,234,675,343,1402,218,1231,7408,5707,538,4573,1619,2513,2674,9261,9957,7696,0.24773721143089597,0.49595749008440965,0.2563052984846944,0.2795433743516729,0.3456727346689718,0.3747838909793552,0.013551306823960134,0.0005084918132818062,0.0007118885385945286,0.029085731719719312,0.13462320756635818,0.022882131597681276,0.11296145632055324,0.012915692057357877,0.005949354215397132,0.01716159869826096,0.008720634597782976,0.03564527611105461,0.005542560764771687,0.03129767110749517,0.188345367639581,0.1450981389199634,0.013678429777280586,0.11626665310688498,0.04116241228516221,0.06389199633885895,0.09037447613897526,0.31299851291063946,0.336521562795728,0.2601054481546573
3601600,36276,7719,18824,9733,9080,15048,12148,202,69,103,1117,5141,893,4897,3212,442,462,217,487,400,732,3845,8572,112,1774,1356,2243,3146,9421,9580,6410,0.21278531260337413,0.5189105744845076,0.2683041129121182,0.2503032307861947,0.4148197155143897,0.3348770536994156,0.005568419891939574,0.001902084022494211,0.0028393428161870107,0.03079170801631933,0.14171904289337303,0.024616826551990295,0.13499283272687176,0.08854338956886096,0.012184364318006395,0.01273569302017863,0.00598191641856875,0.013424853897893925,0.011026574043444702,0.020178630499503806,0.1059929429926122,0.23629948175101995,0.0030874407321645164,0.04890285588267725,0.03738008600727754,0.06183151394861616,0.11016563364499073,0.32990160030815563,0.33546941205308684,0.22446335399376685
3601700,63660,14121,33580,15959,14371,18107,31182,1,345,102,2100,5546,1253,6971,2381,564,1621,640,7328,1354,1863,6597,12625,786,5290,1923,4370,4395,12999,15709,16436,0.22181903864278982,0.5274897895067546,0.25069117185045553,0.22574615142946905,0.2844329249136035,0.4898209236569274,1.5708451146716935e-05,0.005419415645617342,0.0016022620169651271,0.03298774740810556,0.08711907005969212,0.01968268928683632,0.10950361294376375,0.03740182218033302,0.008859566446748351,0.025463399308828148,0.010053408733898837,0.11511153000314168,0.02126924285265473,0.02926484448633365,0.1036286522148916,0.19831919572730128,0.01234684260131951,0.08309770656613258,0.030207351555136663,0.068645931511153,0.08871797977351178,0.26239932174650277,0.31710369607783767,0.3317790024021478
3601800,86562,21039,45973,19550,21689,25365,39508,440,172,207,5224,8741,4354,10032,2273,1064,4232,1555,5448,930,3058,10968,9962,2157,8551,3174,4020,5703,18446,20898,20476,0.24305122340056837,0.53109909660128,0.22584967999815161,0.2505602920450082,0.29302696333264017,0.4564127446223516,0.005083061851620803,0.001987015087451769,0.0023913495529216053,0.060349807074697906,0.10097964464776692,0.05029920750444768,0.11589381021695432,0.026258635428941107,0.012291767750283034,0.04888981308195282,0.017964002680159886,0.06293754765370486,0.010743744368198516,0.035327279868764584,0.12670686906494766,0.11508514128601464,0.024918555486241077,0.09878468612093066,0.036667359811464614,0.046440701462535525,0.08703813927933703,0.2815194664468965,0.31894144041023764,0.31250095386352883
3601900,50618,12569,25887,12162,12141,14836,23641,228,110,617,2722,4164,870,5633,1286,729,1316,484,2390,234,1060,8838,9176,330,4558,1970,3903,3416,10246,12333,12054,0.24831087755343947,0.5114188628551108,0.24027025959144968,0.2398553874115927,0.2930973171599036,0.4670472954285037,0.004504326524161366,0.0021731399897269746,0.012189339760559486,0.053775336836698405,0.0822632265202102,0.017187561736931527,0.11128452329210953,0.025405982061717177,0.014401991386463314,0.025998656604369987,0.009561815954798688,0.04721640523134063,0.004622861432691928,0.020941167173732664,0.17460192026551818,0.18127938677940653,0.006519419969180924,0.09004701884705045,0.03891896163420127,0.07710695799913074,0.0897789692238955,0.2692843438723751,0.3241346684538358,0.3168020184498936
3602000,240167,51687,129848,58632,49163,62633,128371,243,91,520,7866,8216,7159,20901,7822,4253,13344,3316,15428,4427,12380,23161,38900,2081,14200,9172,46687,15858,46899,59961,65762,0.21521274779632504,0.5406571260831005,0.24413012612057444,0.20470339388841932,0.26078936739851855,0.5345072387130622,0.0010117959586454426,0.00037890301331989823,0.002165160076113704,0.032752209920596916,0.034209529202596525,0.02980842497095771,0.08702694375163948,0.03256900406800268,0.017708511160983816,0.055561338568579366,0.013807059254602006,0.06423863395054275,0.018433007032606478,0.051547464889014724,0.09643706254397981,0.16197062877081364,0.008664804073831958,0.059125525155412695,0.03819009272714403,0.19439390091061637,0.08413624787775892,0.24882746179966045,0.31812924448217317,0.3489070458404075
3602100,35158,7490,17659,10009,9310,11785,14063,926,32,108,1586,2287,1735,4164,1286,414,637,383,831,250,880,3902,5572,1039,3101,1130,4895,2659,8063,9025,7921,0.21303828431651403,0.5022754422890949,0.284686273394391,0.26480459639342396,0.33520109221229877,0.39999431139427727,0.026338244496273963,0.0009101769156379772,0.003071847090278173,0.04511064338130724,0.06504920643950168,0.049348654644746574,0.11843677114739178,0.03657773479720121,0.011775413846066328,0.018118209226918484,0.010893679959042038,0.02363615677797372,0.007110757153421696,0.02502986518004437,0.11098469765060584,0.15848455543546278,0.02955230672962057,0.08820183173104272,0.03214062233346607,0.1392286250639968,0.09610380222639872,0.29141969061731965,0.32618909932051465,0.28628740783576695
3602200,132159,28975,66962,36222,31248,46252,54659,513,209,1069,4691,19267,5148,13862,2722,1843,3698,1600,4102,1216,5384,17501,22778,985,11106,5225,9240,9087,31600,34767,27730,0.21924348701185692,0.5066775626328892,0.2740789503552539,0.2364424670283522,0.34997238175228323,0.41358515121936457,0.003881687966767303,0.0015814284309051975,0.008088741591567732,0.03549512329845111,0.145786514728471,0.03895307924545434,0.10488880817802798,0.02059640281781793,0.013945323436164015,0.0279814465908489,0.012106629136116345,0.03103837044771828,0.009201038143448421,0.0407388070430315,0.1324238228194826,0.1723529990390363,0.007453143561921624,0.08403513949106758,0.03953571077262994,0.0699157832610719,0.08806597922158474,0.3062490308574973,0.336941773918437,0.268743216002481
3602300,48875,11102,25477,12296,11408,13361,24106,520,328,208,923,3375,608,3879,946,473,1063,594,2269,233,985,17550,6031,579,4380,1627,2304,2823,9285,11621,14044,0.22715089514066497,0.5212685421994885,0.2515805626598466,0.23341176470588235,0.2733708439897698,0.49321739130434783,0.010639386189258313,0.006710997442455243,0.0042557544757033244,0.018884910485933503,0.06905370843989769,0.01243989769820972,0.07936572890025576,0.01935549872122762,0.00967774936061381,0.02174936061381074,0.012153452685421996,0.04642455242966752,0.004767263427109974,0.020153452685421996,0.359079283887468,0.12339641943734016,0.011846547314578005,0.08961636828644501,0.03328900255754476,0.04714066496163683,0.0747359224843142,0.24581049956318005,0.30765361501601673,0.37179996293648904
3602400,77040,16295,40809,19936,18187,25581,33272,641,113,291,1999,10135,1944,8114,2682,657,2117,551,4727,1531,3292,9065,14102,945,5928,2481,5725,5153,18679,20510,16403,0.2115134994807892,0.5297118380062306,0.25877466251298026,0.23607217030114228,0.33204828660436136,0.4318795430944964,0.008320353063343718,0.0014667705088265836,0.003777258566978193,0.025947559709241952,0.13155503634475596,0.025233644859813085,0.10532191069574247,0.034813084112149534,0.00852803738317757,0.027479231568016616,0.007152128764278297,0.06135773624091381,0.019872793354101765,0.04273104880581516,0.11766614745586708,0.1830477673935618,0.012266355140186916,0.07694704049844237,0.03220404984423676,0.07431204569055036,0.08483002716272944,0.30749855955222655,0.3376409581035476,0.27003045518149643
3602500,41824,9853,20900,11071,12294,14685,14845,345,119,83,1042,5033,786,4295,566,225,943,297,812,188,995,8507,5996,1319,3653,1645,4975,2685,10683,10941,7662,0.23558244070390208,0.4997130833970926,0.26470447589900536,0.2939460596786534,0.35111419280795714,0.3549397475133894,0.00824885233358837,0.002845256312165264,0.001984506503442999,0.024913925019127772,0.1203376052027544,0.018793037490436114,0.10269223412394797,0.013532899770466717,0.005379686304514154,0.022546863045141547,0.007101185921958684,0.01941469013006886,0.004495026778882938,0.02379016832440704,0.20339996174445293,0.14336266258607497,0.031536916602907424,0.08734219586840092,0.03933148431522571,0.11895084162203519,0.0839823590128554,0.33414657032936096,0.34221638359763534,0.23965468706014825
3602600,46848,10647,23565,12636,12758,17123,16967,630,92,183,1546,8898,1170,5265,1137,423,787,355,830,386,1776,5949,7239,620,4246,1946,3370,3445,12074,12439,8243,0.22726690573770492,0.5030097336065574,0.2697233606557377,0.2723275273224044,0.36550119535519127,0.3621712773224044,0.013447745901639344,0.0019637978142076503,0.00390625,0.03300034153005464,0.18993340163934427,0.02497438524590164,0.11238473360655737,0.02426997950819672,0.009029200819672132,0.01679900956284153,0.007577698087431694,0.017716871584699454,0.008239412568306011,0.03790983606557377,0.12698514344262296,0.15452100409836064,0.01323428961748634,0.09063353825136612,0.04153859289617486,0.07193476775956284,0.09516311704096572,0.33352669815750946,0.343609292560979,0.22770089224054585
3602700,83727,18950,41845,22932,21361,29884,32482,1071,201,294,3564,4800,2058,10245,2945,956,1765,1387,2035,760,3398,10242,16874,1244,8105,3304,8479,7303,18090,20778,18606,0.22633081323826246,0.4997790437971025,0.27389014296463504,0.25512678108614906,0.3569219009399596,0.3879513179738913,0.012791572610985704,0.002400659285535132,0.003511412089290193,0.04256691389874234,0.05732917696800315,0.024579884625031353,0.12236196209108173,0.035173838785576936,0.011418061079460627,0.02108041611427616,0.016565743428045912,0.024305182318726335,0.009077119686600498,0.040584279861932235,0.12232613135547672,0.20153594419960108,0.014857811697540817,0.09680270402618033,0.03946158347964217,0.10126960239827057,0.11274063324945582,0.2792657887830557,0.3207619988576192,0.28723157910986924
3602800,111827,25314,56188,30325,27605,31706,52516,698,220,702,5517,8857,1842,12843,2921,1571,2392,1269,3939,1281,5651,17091,20621,2073,9174,4186,8979,8256,20721,27210,30326,0.2263675141066111,0.5024546844679728,0.27117780142541603,0.24685451635114955,0.2835272340311374,0.4696182496177131,0.006241784184499271,0.0019673245280656727,0.006277553721373193,0.04933513373335599,0.07920269702308029,0.01647187173044077,0.1148470405179429,0.02612070430218105,0.0140484856072326,0.02139018305060495,0.01134788557325154,0.035224051436594024,0.011455194183873304,0.050533413218632355,0.15283428867804735,0.1844009049692829,0.018537562484909727,0.08203743282033855,0.037432820338558666,0.0802936678977349,0.09543074451238542,0.23951313675401384,0.314519205206154,0.35053691352744676
3602900,137886,33906,70245,33735,36195,45824,55867,1037,84,620,5570,8329,8520,20978,7309,1949,2593,1515,5595,906,8692,15355,24311,1812,9611,6274,6826,13097,27565,32811,30507,0.24589878595361386,0.5094425830033505,0.24465863104303556,0.26249945607240766,0.33233250656339297,0.40516803736419943,0.007520705510349129,0.0006091989034419738,0.004496468096833616,0.04039568919252136,0.06040497222343095,0.061790174491971626,0.15214017376673483,0.053007556967349836,0.014134865033433416,0.01880538995982188,0.010987337365649885,0.04057699838997433,0.006570645315695575,0.06303758177044805,0.11136010907561318,0.1763123159711646,0.01314129063139115,0.06970250786881917,0.045501356192796945,0.04950466327255849,0.12595691479130602,0.26509905751105983,0.3155510675129833,0.2933929601846509
3603000,122113,27412,62551,32150,31759,38660,51694,46,164,1291,7038,7369,5233,13831,3455,1776,2373,2011,6516,911,7788,14047,27071,1578,8781,5709,5125,12237,20685,27139,34640,0.2244806040306929,0.512238664188088,0.263280731781219,0.26007877949112707,0.3165920090408065,0.42332921146806646,0.000376700269422584,0.00134301835185443,0.010572174952707738,0.057635141221655355,0.0603457453342396,0.04285375021496483,0.11326394405182086,0.028293465888152777,0.01454390605422846,0.019432820420430257,0.01646835308280036,0.0533604120773382,0.007460303161825522,0.06377699344050183,0.11503279749084865,0.2216881085551907,0.01292245706845299,0.07190880577825456,0.04675177908985939,0.04196932349545093,0.12921722051509488,0.21842430386162764,0.2865756433406194,0.36578283228265807
3603100,445434,88359,238167,118908,91233,122262,231939,350,19,3503,31057,13806,15347,51630,12218,8411,16403,10479,29038,9600,25302,52872,75964,11335,30490,23161,24449,45044,75000,100235,136796,0.1983660879052789,0.5346852732391331,0.26694863885558806,0.2048182222282089,0.2744783739005105,0.5207034038712806,0.0007857505264528528,4.265502857886915e-05,0.00786424026904098,0.06972301171441785,0.030994490766308815,0.03445403808420552,0.11590942765931653,0.027429428377717013,0.018882707651414126,0.03682475967258898,0.02352537076199841,0.06519035367753696,0.021552014439849675,0.056803028058028796,0.11869771952747209,0.17053929426132716,0.025447092049551673,0.06845009586156423,0.05199647983764149,0.05488804177498799,0.12614716796191278,0.21003990758244068,0.2807113351536792,0.38310158930196736
3603200,645383,141493,332648,171242,146745,188295,310343,167,5,4719,31561,17430,27007,81797,15766,10750,28913,10719,42254,8090,32654,72339,144868,12354,48047,31055,24888,63040,105871,143314,191665,0.2192388085834303,0.5154272734174901,0.2653339179990796,0.22737661202727683,0.29175698771117303,0.48086640026155014,0.0002587610767559728,7.747337627424335e-06,0.007311937252763088,0.04890274457182789,0.027007218969201233,0.04184646946076981,0.12674179518208567,0.024428905006794416,0.01665677589896232,0.044799754564343965,0.01660874240567229,0.06547120082183758,0.012535192281172575,0.050596312577182855,0.1120869313260498,0.22446826148194174,0.019142121809840047,0.07444726619697141,0.04811871400393255,0.03856314777426737,0.12510667010657087,0.21010736470261365,0.28441524935997936,0.3803707158308361
3603300,661169,143924,342559,174686,145676,199687,315806,2714,182,1431,47775,54273,41531,76784,20440,9459,21219,7387,42527,8385,45015,76672,94465,9696,48727,25935,26552,64266,120435,152951,179593,0.21768110725094492,0.5181111032126431,0.264207789536412,0.22033095925550047,0.3020211171425158,0.47764792360198377,0.004104850650892586,0.0002752700141718683,0.002164348298241448,0.07225837872011544,0.08208642570961433,0.06281449977237287,0.11613369652842163,0.030914940053148286,0.014306478373910452,0.0320931562127081,0.011172635135646106,0.06432092248729145,0.012682082795775361,0.06808395432937721,0.11596429959662356,0.14287572466343704,0.014664934381376017,0.07369825264039905,0.03922597701949124,0.040159172616985976,0.12424673027288809,0.23283937012440914,0.29570319674428946,0.3472107028584133
3603700,316012,62925,179597,73490,59219,103851,152942,12,4,2138,11036,6048,12725,33431,8424,1390,4357,11571,5247,1177,8991,50674,108232,3687,15890,9772,21206,47027,56075,74156,75829,0.19912218523347214,0.5683233548093111,0.23255445995721682,0.1873947824766148,0.32862992544586916,0.48397529207751605,3.797324152247383e-05,1.2657747174157944e-05,0.006765565864587421,0.034922724453501766,0.01913851372732681,0.04026745819778996,0.10579028644481855,0.02665721554877663,0.004398567143019885,0.013787451109451539,0.03661569813804539,0.016603799855701682,0.003724542105995975,0.02845145121071352,0.1603546700758199,0.3424933230383656,0.011667278457780084,0.05028290064934243,0.030922876346467856,0.06710504664379834,0.18581357398839135,0.2215641261700522,0.29300596237657406,0.2996163374649824
