,MIGPUMA,JAN_AVG_TEMP_C,JULY_AVG_TEMP_C,AVG_TOT_PPT_M
40,0501200,4.855380929631295,27.248668643210433,1.406416591726619
41,0501300,3.7617080637100164,26.84141874473906,1.3369722222222222
42,0501400,3.7110925941651574,27.07828540157005,1.3142355072463767
43,0501500,4.3569213013548955,26.967228474650348,1.4062556818181817
44,0501600,4.929726677164873,27.091858029598825,1.4528979941291584
45,0501790,5.779833413456413,27.679703202361118,1.3761793517949303
46,0501900,6.282668269230769,27.654371995192307,1.4023871153846152
47,0502000,6.165660582614366,27.710094176364365,1.377412319422151
48,0600100,9.977698113295174,19.20928128814593,0.5252333458369477
49,0600300,4.085669772388645,23.51193930363864,0.4896731493099122
50,0600700,7.307604148216518,24.613720470817192,1.1019555314714713
51,0601100,5.769844079962638,23.40193256578947,1.0492266081871346
52,0601300,9.194271651817674,20.91103669050657,0.5164870007186156
53,0601500,1.0255235451668474,19.612451368457727,0.8720695477075588
54,0601700,4.504652728456439,21.33586943655303,1.2472759469696968
55,0601900,7.6018682706661584,26.0315220472305,0.37508958809364884
